"freq","word1","word2","word3","word4"
"2","he","said","the","vast"
"2","he","said","there","was"
"2","he","said","they","were"
"2","he","said","this","is"
"2","he","said","we","have"
"2","he","said","we","were"
"4","he","said","with","a"
"2","he","says","he","is"
"2","he","served","on","a"
"2","he","set","up","the"
"2","he","stopped","short","of"
"2","he","takes","out","a"
"2","he","that","is","in"
"2","he","told","me","he'd"
"3","he","told","me","that"
"2","he","told","me","the"
"2","he","unk","as","his"
"2","he","wanted","to","stay"
"5","he","wants","to","be"
"3","he","wants","to","make"
"2","he","was","a","bit"
"2","he","was","a","great"
"2","he","was","a","high"
"2","he","was","a","kid"
"6","he","was","a","unk"
"6","he","was","able","to"
"2","he","was","about","to"
"2","he","was","an","unk"
"2","he","was","arrested","on"
"3","he","was","at","a"
"2","he","was","born","and"
"2","he","was","born","in"
"3","he","was","charged","with"
"2","he","was","concerned","that"
"2","he","was","diagnosed","with"
"2","he","was","doing","and"
"2","he","was","forced","to"
"7","he","was","going","to"
"2","he","was","having","a"
"2","he","was","in","a"
"5","he","was","in","the"
"3","he","was","inspired","by"
"2","he","was","my","favorite"
"2","he","was","not","authorized"
"2","he","was","on","the"
"4","he","was","one","of"
"2","he","was","part","of"
"3","he","was","sent","to"
"2","he","was","so","good"
"2","he","was","supposed","to"
"4","he","was","taken","to"
"2","he","was","talking","about"
"2","he","was","the","only"
"2","he","was","trained","to"
"4","he","was","trying","to"
"2","he","was","unable","to"
"2","he","was","with","the"
"2","he","was","years","old"
"2","he","went","on","to"
"2","he","went","to","the"
"2","he","will","be","on"
"2","he","will","make","the"
"2","he","wore","the","same"
"2","he","would","have","done"
"2","he","would","have","had"
"2","he","would","like","the"
"2","he","would","like","to"
"2","he","would","not","lower"
"2","head","back","to","the"
"2","head","on","aug","head"
"2","head","on","his","shoulders"
"4","headed","back","to","the"
"2","headed","for","the","unk"
"2","headed","over","to","the"
"2","heading","back","to","the"
"2","heading","out","to","unk"
"3","heading","to","the","unk"
"4","health","and","human","services"
"3","health","and","well","being"
"2","health","care","and","education"
"2","health","care","law","and"
"2","healthy","and","ready","to"
"3","hear","what","you","think"
"2","hear","you","over","the"
"2","heard","a","lot","of"
"2","heart","and","with","all"
"2","heart","attack","should","they"
"2","heart","goes","out","to"
"2","heart","i","love","you"
"2","heart","of","the","city"
"2","heat","a","large","skillet"
"2","heat","setting","for","hrs"
"2","heat","to","low","and"
"2","heat","to","medium","low"
"2","held","a","press","conference"
"2","held","at","p","m"
"2","hell","yeah","hell","yeah"
"2","hello","and","welcome","to"
"2","hello","how","are","you"
"2","hello","thanks","for","the"
"2","helmet","signed","by","pryor"
"2","help","many","of","you"
"3","help","me","get","to"
"2","help","spread","the","word"
"2","help","you","find","the"
"2","help","you","if","you"
"2","helped","off","the","court"
"2","helped","residents","red","cross"
"2","helping","your","uncle","jack"
"2","her","and","tell","her"
"2","her","apartment","in","the"
"2","her","face","messed","with"
"2","her","for","her","birthday"
"2","her","husband","of","years"
"2","her","if","she","wanted"
"2","her","in","front","of"
"2","her","in","the","face"
"2","her","mouth","but","she"
"2","her","nephew","tyler","unk"
"2","her","that","i","was"
"2","her","to","see","a"
"2","her","unk","in","the"
"2","her","wat","about","me"
"2","here's","a","list","of"
"3","here's","a","look","at"
"2","here's","how","it","went"
"2","here's","my","number","so"
"2","here's","our","guide","to"
"2","here's","the","big","question"
"2","here's","your","chance","to"
"3","here","are","a","couple"
"8","here","are","a","few"
"2","here","are","just","some"
"6","here","are","some","of"
"3","here","are","some","pictures"
"2","here","at","the","moment"
"3","here","at","the","unk"
"2","here","how","are","you"
"2","here","if","you","are"
"2","here","in","a","long"
"2","here","in","great","britain"
"3","here","is","a","link"
"2","here","is","a","list"
"2","here","is","my","list"
"2","here","is","the","sketch"
"2","here","is","the","winner"
"3","here","is","what","i"
"2","here","or","is","it"
"2","here","this","is","a"
"2","here","to","tell","us"
"4","here","we","go","again"
"3","hey","i","have","a"
"4","hey","i","just","met"
"2","hey","if","you","have"
"4","hey","thanks","for","the"
"2","hi","my","name","is"
"2","hi","thanks","for","following"
"2","hiding","out","in","the"
"2","high","and","low","culture"
"3","high","fructose","corn","syrup"
"2","high","school","but","the"
"2","high","school","instrumental","music"
"2","high","school","it","was"
"2","high","school","key","club"
"2","high","school","student","who"
"2","high","school","where","i"
"3","high","up","in","the"
"3","higher","than","the","national"
"2","highest","and","best","use"
"2","highlight","of","my","day"
"3","highway","traffic","safety","administration"
"2","him","and","let","him"
"2","him","as","a","writer"
"2","him","but","he","is"
"2","him","down","the","steps"
"2","him","even","though","there"
"2","him","i'm","not","trying"
"2","him","i","love","him"
"2","him","if","he","wants"
"2","him","it","would","be"
"2","him","not","to","tell"
"4","him","out","of","the"
"2","him","to","the","ground"
"2","him","with","a","bigger"
"2","himself","in","the","chest"
"2","hip","hop","r","b"
"2","his","arm","around","her"
"2","his","career","in","the"
"2","his","career","with","the"
"2","his","family","and","to"
"2","his","father","in","law"
"2","his","father","that","he"
"2","his","first","start","of"
"2","his","girlfriend","unk","unk"
"2","his","glory","on","the"
"2","his","hit","song","unk"
"2","his","house","in","the"
"2","his","jersey","shore","name"
"2","his","life","on","the"
"3","his","name","to","the"
"2","his","own","performance","as"
"2","his","picture","taken","with"
"2","his","quest","for","unk"
"3","his","role","in","the"
"2","his","son","jesus","christ"
"2","his","state","of","the"
"2","his","team","to","the"
"2","his","way","to","that"
"2","his","wife","and","children"
"3","his","wife","unk","unk"
"2","history","of","the","universe"
"3","hit","a","two","run"
"2","hit","a","walk","off"
"2","hit","by","a","bus"
"2","hit","by","a","pitch"
"2","hit","the","ground","running"
"2","hitting","his","largest","nfl"
"2","hitting","the","ball","well"
"2","hogwarts","school","of","unk"
"2","hold","the","bottles","up"
"3","hole","in","the","wall"
"2","holes","in","the","ground"
"2","holidays","from","all","of"
"2","holy","crap","holy","crap"
"2","home","can't","wait","to"
"2","home","for","the","next"
"2","home","from","work","and"
"2","home","game","against","unk"
"3","home","in","unk","and"
"2","home","just","in","time"
"2","home","run","of","the"
"2","home","to","dozens","of"
"2","home","was","sold","by"
"2","home","with","pool","built"
"2","homeland","security","and","governmental"
"2","homeland","security","secretary","janet"
"3","homer","of","the","season"
"2","honestly","don't","know","how"
"2","hook","me","up","with"
"2","hooray","for","friends","i'll"
"15","hope","all","is","well"
"3","hope","everyone","had","a"
"7","hope","everyone","has","a"
"3","hope","everyone","is","enjoying"
"6","hope","everyone","is","having"
"2","hope","everything","works","out"
"2","hope","has","always","been"
"2","hope","i","can","be"
"2","hope","i","get","this"
"2","hope","is","that","the"
"2","hope","it's","a","good"
"2","hope","it","works","out"
"2","hope","that","he","would"
"2","hope","to","be","in"
"4","hope","to","see","everyone"
"2","hope","to","see","some"
"19","hope","to","see","you"
"2","hope","u","have","a"
"2","hope","you'll","be","able"
"3","hope","you're","having","a"
"2","hope","you're","having","fun"
"4","hope","you","all","had"
"5","hope","you","all","have"
"5","hope","you","are","having"
"6","hope","you","enjoy","the"
"2","hope","you","enjoyed","it"
"2","hope","you","enjoyed","the"
"2","hope","you","feel","better"
"2","hope","you","guys","are"
"11","hope","you","had","a"
"16","hope","you","have","a"
"2","hope","you","have","an"
"4","hope","you","like","it"
"4","hope","you","make","it"
"2","hope","your","weekend","is"
"2","hopefully","i'll","get","to"
"2","hopefully","this","will","help"
"2","hoping","to","get","in"
"2","hoping","to","make","a"
"2","hospital","at","p","m"
"3","hospitality","suite","will","open"
"2","hosted","by","unk","unk"
"2","hot","in","here","or"
"2","hot","sauce","committee","part"
"8","hour","and","a","half"
"2","hour","of","my","life"
"2","hour","of","the","day"
"2","hour","p","m","monday"
"2","hours","a","day","to"
"2","hours","and","hours","of"
"2","hours","for","a","table"
"2","hours","of","my","life"
"2","hours","of","the","morning"
"2","house","for","the","unk"
"3","house","in","the","block"
"2","house","music","mix","vol"
"2","house","of","blues","at"
"2","house","speaker","frank","unk"
"4","house","speaker","john","boehner"
"2","house","speaker","newt","gingrich"
"9","how","are","you","doing"
"3","how","are","you","today"
"2","how","are","you","who"
"2","how","bad","it","is"
"2","how","big","of","a"
"2","how","blessed","i","am"
"2","how","can","you","change"
"2","how","can","you","stand"
"3","how","can","you","tell"
"3","how","did","i","not"
"2","how","did","it","go"
"3","how","did","you","get"
"2","how","did","you","guys"
"2","how","did","you","like"
"2","how","do","i","stop"
"2","how","do","we","get"
"2","how","do","you","fall"
"2","how","do","you","feel"
"4","how","do","you","get"
"2","how","do","you","handle"
"2","how","do","you","just"
"3","how","do","you","like"
"6","how","do","you","make"
"3","how","do","you","think"
"2","how","excited","i","am"
"2","how","far","do","you"
"2","how","far","he","is"
"7","how","hard","it","is"
"2","how","i'm","going","to"
"6","how","i","feel","about"
"2","how","i","got","to"
"2","how","i","met","your"
"2","how","i","should","be"
"2","how","i","wish","i"
"2","how","important","it","is"
"2","how","in","the","world"
"2","how","is","your","day"
"2","how","it","can","work"
"2","how","it","has","changed"
"2","how","it","must","announce"
"3","how","it","turned","out"
"2","how","it","would","be"
"2","how","long","do","you"
"3","how","long","it","lasts"
"2","how","long","it","will"
"2","how","long","it","would"
"2","how","many","cases","were"
"2","how","many","more","children"
"2","how","many","of","you"
"2","how","many","times","do"
"2","how","many","times","i"
"2","how","many","unk","can"
"2","how","much","do","you"
"2","how","much","he","has"
"2","how","much","i","appreciate"
"7","how","much","i","love"
"2","how","much","it","hurts"
"2","how","much","of","an"
"3","how","much","of","it"
"3","how","much","of","the"
"2","how","much","you","love"
"4","how","often","do","you"
"2","how","out","of","shape"
"2","how","to","be","good"
"4","how","to","deal","with"
"6","how","to","do","it"
"2","how","to","fix","it"
"3","how","to","go","about"
"2","how","to","keep","a"
"3","how","to","make","a"
"2","how","to","make","it"
"2","how","to","make","these"
"2","how","to","organize","and"
"2","how","to","train","your"
